7	23	6	32128	0
7	4	1	18614	1
7	21	4	11021	1
7	35	4	26113	0
8	1	4	8887	1
8	2	3	6112	1
8	3	5	27245	0
8	41	2	15434	0
8	20	3	9878	1
8	26	3	8901	1
8	7	4	8703	1
8	15	5	9863	1
8	6	4	23146	0
8	27	2	33957	0
8	38	5	12971	0
8	23	3	14203	0
8	16	6	30611	1
8	36	2	18778	0
8	45	6	52523	0
8	19	5	17705	0
8	42	3	20039	0
8	33	1	24418	0
8	4	6	37644	0
8	43	2	19962	0
8	12	5	28087	0
8	8	6	62449	0
8	11	1	39047	1
8	39	2	16107	0
8	24	3	13927	1
8	31	2	30216	0
8	32	1	18344	0
8	40	4	31445	0
8	13	5	18560	1
8	22	6	16236	0
8	44	2	12795	0
8	34	3	12143	0
8	25	6	20233	0
8	14	3	18057	0
8	5	5	41039	0
8	28	6	49158	0
8	37	3	18217	0
8	10	2	12015	1
8	30	5	30082	0
8	35	6	94713	0
8	29	1	39147	0
8	18	2	16263	0
8	21	3	16008	0
8	17	2	9141	1
8	9	5	12229	1
9	1	4	120496	1
9	2	3	13378	1
9	3	5	68636	0
9	30	5	14387	0
9	36	6	14770	0
9	14	6	13172	1
9	26	3	13959	1
9	31	2	10632	0
9	32	3	19787	0
9	33	2	13445	0
9	34	3	10637	0
9	21	3	7615	0
9	15	5	11411	1
9	39	3	8499	0
9	22	2	10504	0
9	38	5	10347	0
9	19	5	8080	0
9	37	3	6714	0
9	5	2	22806	1
9	43	5	29016	0
9	40	5	14477	0
9	12	3	32469	0
9	7	4	9594	1
9	16	6	7596	1
9	45	6	25023	0
9	4	1	11972	1
9	44	5	11654	0
9	6	6	36780	0
9	9	5	10483	1
9	27	2	9189	0
9	41	2	11205	0
9	8	5	18881	1
9	35	3	8915	0
9	25	2	12487	1
9	11	6	16256	0
9	29	6	5404	0
9	28	3	6036	1
9	42	3	4025	0
9	13	5	7854	1
9	23	4	7484	1
9	10	2	8370	1
9	17	2	4158	1
9	20	3	8678	1
9	24	3	4861	1
9	18	5	11534	0
10	1	4	20044	1
10	2	3	46546	1
10	3	4	19631	1
10	30	6	15290	0
10	37	6	50227	0
10	35	3	32889	0
10	25	2	11875	1
10	13	6	17523	0
10	42	1	49632	0
10	19	4	24403	0
10	45	3	33571	0
10	16	6	8555	1
10	8	2	16812	0
10	29	6	33551	0
10	7	4	4794	1
10	43	6	7773	0
10	6	6	18295	0
10	10	2	16416	1
10	36	6	46238	0
10	5	4	13557	0
10	31	1	30607	0
10	24	3	28213	1
10	32	2	49914	0
10	4	1	31142	1
10	23	4	42509	1
10	39	1	23999	0
10	28	4	67019	0
10	34	5	30725	0
10	22	5	49239	1
10	14	6	13843	1
10	40	5	59371	0
10	33	2	63485	0
10	20	3	16428	1
10	38	1	75312	0
10	27	5	86058	0
10	15	5	6670	1
10	41	2	45279	0
10	11	1	20304	1
10	21	4	20552	1
10	12	1	22298	1
10	18	1	25646	1
10	9	5	12189	1
10	44	5	19529	0
10	26	3	49362	1
10	17	2	22545	1
11	1	6	93477	0
11	2	3	21833	1
11	3	4	17025	1
11	16	6	26862	1
11	10	2	13666	1
11	23	4	39594	1
11	31	2	40750	0
11	20	2	28338	0
11	38	2	28347	0
11	17	2	11130	1
11	5	2	14225	1
11	9	5	39855	1
11	40	5	44886	0
11	4	1	44775	1
11	42	3	31605	0
11	21	4	34411	1
11	45	3	25780	0
11	36	3	27685	0
11	32	1	28473	0
11	34	1	58348	0
11	22	6	22557	0
11	18	1	35212	1
11	28	6	45860	0
11	19	1	45485	1
11	12	2	32944	0
11	39	3	39958	0
11	25	2	16935	1
11	26	3	20093	1
11	41	2	13746	0
11	33	2	41500	0
11	29	3	44938	0
11	44	5	16294	0
11	43	6	24184	0
11	30	5	21827	0
11	24	3	15798	1
11	14	6	8384	1
11	11	1	20610	1
11	13	5	23058	1
11	37	3	13735	0
11	35	5	41181	0
11	7	4	7613	1
11	27	4	30146	1
11	15	5	6830	1
11	8	5	10138	1
11	6	5	23508	1
12	1	4	77013	1
12	2	3	17619	1
12	3	4	17321	1
12	45	5	27274	0
12	14	6	11326	1
12	33	1	19366	0
12	31	2	14111	0
12	44	2	19718	0
12	39	2	7781	0
12	26	5	17803	0
12	6	1	12301	0
12	19	5	12407	0
12	25	2	18605	1
12	27	5	14262	0
12	20	2	12203	0
12	36	2	21033	0
12	29	2	27875	0
12	28	3	21219	1
12	35	5	33215	0
12	43	6	46391	0
12	4	1	11668	1
12	12	2	22274	0
12	15	5	17231	1
12	16	6	16474	1
12	34	5	37722	0
12	8	5	12081	1
12	42	2	30595	0
12	5	2	17109	1
12	30	5	40533	0
12	21	4	43003	1
12	24	3	33819	1
12	23	3	41982	0
12	37	3	26816	0
12	38	3	15786	0
12	41	2	29006	0
12	7	4	10909	1
12	10	2	18734	1
12	11	1	31449	1
12	32	6	15596	0
12	9	5	17110	1
12	17	3	11842	0
12	40	5	25660	0
12	22	5	25593	1
12	18	1	29538	1
12	13	5	47300	1
13	1	4	126089	1
13	2	3	18890	1
13	3	1	29153	0
13	19	5	44946	0
13	6	5	72606	1
13	25	2	61631	1
13	12	1	21897	1
13	41	2	27246	0
13	31	2	11863	0
13	15	2	10049	0
13	18	2	21366	0
13	43	6	37435	0
13	17	6	32634	0
13	36	6	33354	0
13	28	5	49453	0
13	14	6	12908	1
13	20	6	11626	0
13	5	2	18168	1
13	38	6	10645	0
13	13	3	56339	0
13	45	6	13860	0
13	4	1	15161	1
13	35	1	30252	0
13	33	3	53448	0
13	16	6	9883	1
13	34	6	23268	0
13	23	4	11700	1
13	39	1	23474	0
13	40	5	15945	0
13	29	6	48855	0
13	26	3	14372	1
13	30	5	15066	0
13	24	3	12904	1
13	42	3	17453	0
13	27	4	50548	1
13	11	1	9714	1
13	21	4	18728	1
13	32	6	15291	0
13	37	3	29858	0
13	22	2	22465	0
13	9	5	21391	1
13	44	4	18224	0
13	7	4	10581	1
13	10	2	13891	1
13	8	5	29498	1
14	1	4	28120	1
14	2	3	23308	1
14	3	4	9859	1
14	39	4	6418	0
14	31	4	7803	0
14	20	2	11235	0
14	16	2	24860	0
14	18	5	13442	0
14	45	5	17689	0
14	5	2	16834	1
14	6	5	17462	1
14	27	2	15727	0
14	28	2	26307	0
14	42	3	15455	0
14	4	1	16527	1
14	19	3	11482	0
14	9	5	8029	1
14	10	2	14400	1
14	40	5	8575	0
14	35	2	22575	0
14	8	3	15943	0
14	34	5	20312	0
14	25	1	48748	0
14	23	4	16907	1
14	21	4	9461	1
14	44	4	12699	0
14	22	5	21453	1
14	12	1	53341	1
14	24	2	33741	0
14	17	2	7513	1
14	13	5	22591	1
14	14	6	15008	1
14	37	3	43693	0
14	7	4	46077	1
14	26	2	18778	0
14	29	2	16217	0
14	30	5	45803	0
14	33	6	42792	0
14	36	6	10006	0
14	32	6	9721	0
14	41	2	29371	0
14	38	5	15323	0
14	15	5	5361	1
14	43	1	15307	0
14	11	1	7874	1
15	1	4	20655	1
15	2	3	9130	1
15	3	4	11747	1
15	5	2	8499	1
15	12	1	20614	1
15	44	4	18140	0
15	31	2	11845	0
15	14	6	17199	1
15	38	6	11278	0
15	39	2	11294	0
15	9	5	6823	1
15	20	3	12719	1
15	42	3	8708	0
15	28	3	11312	1
15	35	5	15421	0
15	6	5	6003	1
15	25	4	19025	0
15	21	4	13721	1
15	30	2	30664	0
15	10	2	8237	1
15	40	5	7663	0
15	24	3	8153	1
15	36	5	17639	0
15	41	2	11500	0
15	4	1	7792	1
15	7	4	5936	1
15	18	1	18608	1
15	26	3	12448	1
15	8	5	16283	1
15	15	5	8254	1
15	11	1	13602	1
15	37	3	8583	0
15	32	6	10553	0
15	23	3	12012	0
15	27	2	9619	0
15	16	6	8941	1
15	17	2	7341	1
15	13	5	8272	1
15	19	4	19022	0
15	34	5	10934	0
15	45	5	21411	0
15	22	5	8869	1
15	33	2	19204	0
15	29	1	23729	0
15	43	3	16898	0
16	1	4	22631	1
16	2	3	38343	1
16	3	5	36933	0
16	44	3	12400	0
16	38	3	9360	0
16	16	6	26513	1
16	37	6	14507	0
16	30	6	31861	0
16	23	4	29944	1
16	42	3	16831	0
16	12	1	44279	1
16	15	5	11964	1
16	43	6	23015	0
16	32	6	23815	0
16	36	6	17428	0
16	25	2	10733	1
16	41	2	11981	0
16	40	2	39203	0
16	31	2	6687	0
16	19	1	37329	1
16	22	5	12808	1
16	10	2	24234	1
16	28	3	22767	1
16	34	3	7750	0
16	8	5	28875	1
16	20	3	52784	1
16	7	4	16991	1
16	5	2	43475	1
16	11	1	13388	1
16	35	4	23504	0
16	29	6	16725	0
16	9	5	13958	1
16	24	3	15706	1
16	6	6	16824	0
16	27	2	29938	0
16	39	2	26850	0
16	21	4	17411	1
16	33	5	30843	0
16	13	5	5755	1
16	45	3	40794	0
16	26	3	7270	1
16	18	1	28707	1
16	17	2	34902	1
16	14	6	11990	1
16	4	1	9519	1
17	1	4	24736	1
17	2	3	21364	1
17	3	5	33461	0
17	15	5	14519	1
17	4	1	9811	1
17	35	1	16430	0
17	5	2	29278	1
17	10	3	16514	0
17	30	3	83830	0
17	40	5	23508	0
17	21	4	29978	1
17	45	3	41747	0
17	22	2	38867	0
17	28	3	30118	1
17	32	6	39929	0
17	43	6	12808	0
17	24	3	10571	1
17	41	2	30484	0
17	19	1	18708	1
17	8	1	36093	0
17	9	5	23946	1
17	42	3	16881	0
17	6	5	15381	1
17	37	3	21053	0
17	25	2	12061	1
17	31	2	9416	0
17	39	1	12780	0
17	18	1	6579	1
17	29	5	46940	0
17	38	5	11012	0
17	17	2	20406	1
17	36	6	12722	0
17	14	6	6282	1
17	34	5	23042	0
17	26	5	12875	0
17	33	5	25727	0
17	7	4	16744	1
17	16	6	18039	1
17	13	5	8818	1
17	23	4	10533	1
17	20	3	13142	1
17	27	3	18381	0
17	11	5	9638	0
17	44	1	16551	0
17	12	1	14473	1
18	1	4	62586	1
18	2	3	67549	1
18	3	4	30377	1
18	11	1	22802	1
18	30	5	22795	0
18	22	5	9180	1
18	40	5	8068	0
18	18	1	21546	1
18	29	6	11230	0
18	42	3	33212	0
18	27	2	38134	0
18	25	2	8535	1
18	20	3	66786	1
18	35	3	8995	0
18	28	3	5261	1
18	38	3	22993	0
18	31	3	10190	0
18	26	3	12823	1
18	45	3	10796	0
18	41	2	33357	0
18	32	6	20487	0
18	19	6	35171	0
18	8	5	34708	1
18	4	1	11983	1
18	23	4	17157	1
18	16	6	9860	1
18	34	1	109344	0
18	37	3	16625	0
18	13	5	10302	1
18	44	4	17720	0
18	21	4	5981	1
18	6	5	7415	1
18	10	2	8937	1
18	24	3	9366	1
18	5	2	12833	1
18	43	6	12559	0
18	39	1	15188	0
18	7	4	7583	1
18	17	2	17793	1
18	36	6	14762	0
18	9	5	7387	1
18	15	5	11910	1
18	12	2	76087	0
18	33	1	70526	0
18	14	6	8461	1
19	1	4	53906	1
19	2	3	17875	1
19	3	4	41013	1
19	13	4	68680	0
19	33	2	28320	0
19	22	5	37639	1
19	29	5	27361	0
19	44	6	46115	0
19	18	1	26458	1
19	42	3	22712	0
19	5	2	26053	1
19	45	6	64218	0
19	20	3	26041	1
19	9	5	21583	1
19	40	5	18294	0
19	19	1	18253	1
19	26	3	23766	1
19	35	2	21970	0
19	16	6	11674	1
19	12	1	15833	1
19	10	2	12859	1
19	28	5	23031	0
19	8	5	7760	1
19	7	4	8243	1
19	39	5	21431	0
19	17	5	14184	0
19	11	1	13899	1
19	38	6	12845	0
19	4	1	9055	1
19	30	5	7692	0
19	43	6	12211	0
19	32	6	11342	0
19	15	5	6824	1
19	41	2	26287	0
19	24	3	11822	1
19	25	2	19242	1
19	23	4	25843	1
19	31	2	27210	0
19	21	4	9051	1
19	6	5	15259	1
19	34	1	48757	0
19	37	3	23838	0
19	27	2	14443	0
19	14	6	7893	1
19	36	6	13311	0
20	1	4	27395	1
20	2	5	41803	0
20	3	4	58943	1
20	9	5	23190	1
20	24	3	52370	1
20	42	3	18904	0
20	8	5	45803	1
20	25	2	27597	1
20	22	5	23150	1
20	13	5	13042	1
20	20	3	31132	1
20	39	1	38203	0
20	35	3	36234	0
20	33	2	40718	0
20	17	2	10174	1
20	28	3	15113	1
20	38	6	28667	0
20	29	6	38947	0
20	45	3	20016	0
20	10	3	26788	0
20	4	1	43686	1
20	43	6	21734	0
20	37	3	19345	0
20	18	1	19858	1
20	31	2	28644	0
20	14	6	14527	1
20	5	2	38868	1
20	40	5	13803	0
20	27	2	23749	0
20	41	2	19367	0
20	11	1	34707	1
20	30	5	15358	0
20	12	1	98440	1
20	6	5	15573	1
20	44	4	25646	0
20	32	5	51073	0
20	26	3	72688	1
20	7	4	9473	1
20	36	6	46980	0
20	19	1	19749	1
20	15	5	20375	1
20	16	6	15588	1
20	23	4	43996	1
20	34	6	40254	0
20	21	4	17209	1
21	1	4	23680	1
21	2	3	14551	1
21	3	4	69635	1
21	30	3	76854	0
21	32	6	56202	0
21	34	6	29291	0
21	31	2	16683	0
21	23	1	55745	0
21	35	1	48506	0
21	4	1	53068	1
21	19	1	32592	1
21	21	4	32782	1
21	25	5	83528	0
21	14	6	38932	1
21	18	1	28138	1
21	28	3	55661	1
21	5	3	70125	0
21	7	4	9046	1
21	26	3	48670	1
21	22	5	39823	1
21	27	2	17634	0
21	41	2	5310	0
21	12	1	37494	1
21	6	5	22848	1
21	20	3	48280	1
21	11	1	18635	1
21	39	1	7862	0
21	29	6	35960	0
21	15	5	11967	1
21	38	3	17015	0
21	10	2	13535	1
21	33	6	50591	0
21	36	6	21191	0
21	40	5	27500	0
21	16	6	15234	1
21	9	5	17879	1
21	24	3	9712	1
21	42	3	7718	0
21	44	4	20837	0
21	13	5	14635	1
21	8	5	7956	1
21	37	3	21527	0
21	45	3	5507	0
21	17	2	16242	1
21	43	6	14040	0
22	1	4	205105	1
22	2	3	18964	1
22	3	4	53157	1
22	20	4	53179	0
22	40	5	136478	0
22	25	2	32522	1
22	12	1	33679	1
22	22	5	36964	1
22	7	4	48019	1
22	42	3	66737	0
22	16	6	46248	1
22	11	1	23394	1
22	30	5	30030	0
22	32	6	89402	0
22	43	6	17028	0
22	13	5	18582	1
22	45	6	16824	0
22	23	4	19364	1
22	44	4	15830	0
22	29	6	35498	0
22	28	3	13564	1
22	33	5	40161	0
22	39	5	39765	0
22	34	5	13492	0
22	17	2	22375	1
22	9	5	25160	1
22	19	1	59490	1
22	8	5	18588	1
22	10	2	28783	1
22	31	2	10702	0
22	24	3	13119	1
22	6	5	14876	1
22	36	6	42421	0
22	4	1	23284	1
22	18	1	18709	1
22	41	2	14114	0
22	21	4	44700	1
22	35	5	36776	0
22	5	2	34346	1
22	26	3	14074	1
22	27	2	10700	0
22	14	6	8694	1
22	37	6	9396	0
22	15	5	22041	1
22	38	6	23952	0
23	1	4	24859	1
23	2	3	18797	1
23	3	4	5722	1
23	22	2	17742	0
23	27	5	17683	0
23	45	4	25755	0
23	35	4	11036	0
23	40	5	39166	0
23	4	1	9755	1
23	33	2	19354	0
23	37	3	45726	0
23	11	1	14497	1
23	17	2	10565	1
23	16	6	15573	1
23	19	1	12531	1
23	34	5	14868	0
23	39	6	27459	0
23	26	2	19665	0
23	30	5	11240	0
23	15	5	8815	1
23	32	5	18841	0
23	10	2	6193	1
23	25	5	7544	0
23	38	5	11233	0
23	18	1	15381	1
23	29	1	20628	0
23	13	5	14039	1
23	44	5	12014	0
23	23	1	16228	0
23	43	6	13883	0
23	21	4	9404	1
23	31	2	21946	0
23	20	6	28057	0
23	28	3	18584	1
23	7	4	10523	1
23	41	2	12222	0
23	6	5	18171	1
23	9	5	6453	1
23	42	3	15703	0
23	14	6	8462	1
23	8	5	14083	1
23	5	2	21706	1
23	12	1	14284	1
23	24	3	10670	1
23	36	3	18245	0
24	1	4	13876	1
24	2	3	24923	1
24	3	4	20157	1
24	21	4	8384	1
24	38	4	16406	0
24	31	5	49340	0
24	40	5	10871	0
24	33	5	10305	0
24	16	6	36458	1
24	41	2	20103	0
24	39	1	32641	0
24	18	1	6985	1
24	12	1	7337	1
24	23	1	15943	0
24	7	4	16741	1
24	11	4	16758	0
24	27	4	23584	1
24	43	3	46248	0
24	26	3	6706	1
24	25	2	12671	1
24	35	2	14080	0
24	44	2	9523	0
24	5	2	6367	1
24	14	6	16529	1
24	36	6	8138	0
24	13	5	8985	1
24	20	3	12635	1
24	45	3	7698	0
24	9	5	13653	1
24	19	6	15707	0
24	37	6	14276	0
24	4	1	16720	1
24	10	2	11545	1
24	22	6	14900	0
24	42	3	8280	0
24	30	5	32299	0
24	29	2	20450	0
24	32	6	8428	0
24	17	2	31726	1
24	8	5	29917	1
24	34	5	11889	0
24	6	5	7963	1
24	15	5	8850	1
24	24	3	39536	1
24	28	3	11378	1
25	1	4	16419	1
25	2	3	9904	1
25	3	4	9643	1
25	17	2	9073	1
25	22	3	15034	0
25	23	1	11543	0
25	33	5	20936	0
25	21	4	10273	1
25	36	6	17484	0
25	25	6	9608	0
25	28	3	15434	1
25	14	6	11792	1
25	31	4	12093	0
25	42	3	16588	0
25	45	3	13079	0
25	4	1	33412	1
25	35	1	28906	0
25	16	6	19926	1
25	15	5	12106	1
25	38	3	17070	0
25	19	2	24066	0
25	5	2	16555	1
25	9	5	10957	1
25	12	1	19896	1
25	26	3	25611	1
25	40	5	17900	0
25	7	4	11142	1
25	6	5	19036	1
25	24	3	12281	1
25	27	4	17234	1
25	18	1	16982	1
25	32	6	27784	0
25	41	2	32246	0
25	13	5	10195	1
25	39	1	15401	0
25	20	3	17570	1
25	29	6	31549	0
25	34	5	17579	0
25	30	5	17560	0
25	10	2	9432	1
25	8	5	9722	1
25	44	4	13501	0
25	11	1	14604	1
25	37	6	11686	0
25	43	6	12000	0
26	1	4	20976	1
26	2	3	87988	1
26	3	4	6243	1
26	25	2	7350	1
26	30	5	7304	0
26	15	5	3515	1
26	39	1	24349	0
26	35	1	11004	0
26	17	2	19508	1
26	22	5	5193	1
26	32	5	8403	0
26	38	5	12974	0
26	23	4	7007	1
26	42	3	16667	0
26	28	3	23067	1
26	27	3	9847	0
26	5	2	11257	1
26	13	5	4590	1
26	10	2	6768	1
26	11	2	25023	0
26	45	3	19336	0
26	40	5	18960	0
26	43	6	7631	0
26	21	4	7055	1
26	37	3	10079	0
26	19	1	18033	1
26	18	1	4623	1
26	44	4	16752	0
26	29	6	11968	0
26	26	3	6760	1
26	16	6	6616	1
26	4	1	9893	1
26	9	5	24237	1
26	14	6	8990	1
26	6	5	12817	1
26	34	5	5280	0
26	20	6	8943	0
26	33	3	18673	0
26	41	2	23369	0
26	7	4	8621	1
26	12	1	23928	1
26	24	3	13164	1
26	8	3	10383	0
26	31	2	7545	0
26	36	5	21149	0
27	1	4	39808	1
27	2	3	51359	1
27	3	4	41751	1
27	44	4	5053	0
27	13	5	17354	1
27	25	5	71932	0
27	36	2	88971	0
27	43	5	39046	0
27	7	4	17670	1
27	39	4	7608	0
27	15	5	7492	1
27	22	5	12814	1
27	38	5	6549	0
27	24	2	41323	0
27	34	2	8333	0
27	10	2	5562	1
27	8	2	12776	0
27	45	5	34318	0
27	4	1	72772	1
27	28	2	38260	0
27	35	5	12240	0
27	31	2	15569	0
27	26	4	28879	0
27	5	2	25701	1
27	18	2	66095	0
27	11	1	56420	1
27	12	1	20406	1
27	19	1	22607	1
27	21	1	17701	0
27	41	2	63716	0
27	16	1	27453	0
27	40	5	14191	0
27	42	2	30663	0
27	27	5	12838	0
27	32	5	12667	0
27	9	5	16387	1
27	20	5	14251	0
27	33	5	9853	0
27	37	2	18978	0
27	14	4	34593	0
27	6	5	13036	1
27	29	4	10417	0
27	30	5	9685	0
27	17	2	18640	1
27	23	1	23687	0
28	1	4	9712	1
28	2	3	7771	1
28	3	4	7359	1
28	41	2	17301	0
28	44	2	4161	0
28	24	3	13694	1
28	31	2	13696	0
28	27	2	4244	0
28	30	5	17991	0
28	42	3	29116	0
28	10	2	7211	1
28	29	2	20185	0
28	39	2	18488	0
28	11	2	26139	0
28	21	4	14415	1
28	23	4	10919	1
28	7	4	15968	1
28	33	5	26845	0
28	32	5	30908	0
28	12	1	8603	1
28	15	5	11465	1
28	14	5	14801	0
28	18	1	17451	1
28	35	1	24097	0
28	4	1	4499	1
28	13	5	13153	1
28	8	5	9291	1
28	19	4	21501	0
28	37	6	43333	0
28	38	5	13552	0
28	26	5	25077	0
28	43	3	32323	0
28	5	2	34602	1
28	6	5	13751	1
28	9	5	4742	1
28	36	5	25079	0
28	16	6	28492	1
28	34	5	25517	0
28	25	2	11176	1
28	22	5	28974	1
28	20	3	26160	1
28	45	3	5310	0
28	40	5	19591	0
28	17	2	7565	1
28	28	6	27957	0
31	1	4	10866	1
31	2	3	10600	1
31	3	4	41045	1
31	10	2	35439	1
31	20	3	24917	1
31	40	3	62747	0
31	39	3	27727	0
31	18	3	54821	0
31	14	6	39630	1
31	19	6	27310	0
31	27	6	8751	0
31	23	4	17267	1
31	35	3	15386	0
31	30	5	23967	0
31	34	5	19947	0
31	33	6	29044	0
31	17	2	10201	1
31	31	2	7125	0
31	21	3	42446	0
31	25	2	15909	1
31	28	3	12247	1
31	22	6	29693	0
31	41	2	46401	0
31	32	3	73868	0
31	4	1	7209	1
31	12	1	13811	1
31	45	3	79940	0
31	15	5	15909	1
31	9	5	5080	1
31	26	5	36034	0
31	37	5	64441	0
31	5	2	30672	1
31	38	2	11396	0
31	13	2	32696	0
31	7	4	8270	1
31	8	2	35165	0
31	44	6	6324	0
31	29	6	16248	0
31	42	6	56255	0
31	11	1	44838	1
31	36	1	17331	0
31	43	4	31763	0
31	6	5	12941	1
31	16	6	17820	1
31	24	4	28980	0
32	1	4	164284	1
32	2	3	15907	1
32	3	4	68581	1
32	14	6	10490	1
32	4	1	20618	1
32	35	2	92097	0
32	16	6	15302	1
32	40	5	17650	0
32	32	5	22035	0
32	43	6	11206	0
32	36	6	22393	0
32	24	3	12168	1
